Chromosome	Start	End	width	strand	bases	gc	mappability	blacklist	residual	arm	bin
chr5	16600001	16700000	100000	*	100	44.441	77.4315	0	0.0240653480669913	5p	8139
chr5	16700001	16800000	100000	*	100	43.608	85.0157	0	-0.0355228005433127	5p	8140
chr5	16800001	16900000	100000	*	100	44.052	84.7652	0	-0.0598708019969763	5p	8141
chr5	16900001	17000000	100000	*	100	45.209	78.3743	0	-0.0638309044337116	5p	8142
chr5	17000001	17100000	100000	*	100	43.99	76.7287	0	-0.0730611391846775	5p	8143
chr5	17100001	17200000	100000	*	100	43.709	83.1525	0	-0.0222362756940457	5p	8144
chr5	17200001	17300000	100000	*	100	42.049	89.5986	0	-0.0533278254642141	5p	8145
chr5	17300001	17400000	100000	*	100	42.387	84.7864	0	-0.00514907887115618	5p	8146
chr5	17400001	17500000	100000	*	100	40.099	85.8166	0	-0.0631843909293918	5p	8147
chr5	17600001	17700000	100000	*	100	40.687	78.6172	0	NA	5p	8148
chr5	17700001	17800000	100000	*	100	38.614	87.6145	0	-0.00193938498306484	5p	8149
chr5	17800001	17900000	100000	*	100	36.316	89.6892	0	-0.0219911403377816	5p	8150
chr5	17900001	18000000	100000	*	100	36.107	92.1231	0	-0.0313814190386453	5p	8151
chr5	18000001	18100000	100000	*	100	35.926	90.7097	0	-0.0321866857418032	5p	8152
chr5	18100001	18200000	100000	*	100	36.125	91.4728	0	-0.027357430060846	5p	8153
chr5	18200001	18300000	100000	*	100	36.347	87.5493	0	-0.00288656522049446	5p	8154
chr5	18300001	18400000	100000	*	100	36.926	90.1167	0	-0.0436335230611355	5p	8155
chr5	18400001	18500000	100000	*	100	34.942	88.3694	0	-0.0149095592833936	5p	8156
chr5	18500001	18600000	100000	*	100	37.254	87.4909	0	-0.0436434705408573	5p	8157
chr5	18600001	18700000	100000	*	100	35.275	87.5401	0	-0.0375875218038292	5p	8158
chr5	18700001	18800000	100000	*	100	35.631	90.6697	0	-0.0570871217401118	5p	8159
chr5	18800001	18900000	100000	*	100	34.373	91.5689	0	-0.00217943531188813	5p	8160
chr5	18900001	19000000	100000	*	100	33.612	95.5001	0	-0.0378997765380744	5p	8161
chr5	19000001	19100000	100000	*	100	35.245	87.5467	0	-0.0179554485165349	5p	8162
chr5	19100001	19200000	100000	*	100	34.326	86.413	0	0.0110082187376919	5p	8163
chr5	19200001	19300000	100000	*	100	36.341	91.8796	0	-0.0686664828281309	5p	8164
chr5	19300001	19400000	100000	*	100	35.237	91.5422	0	-0.0464270001005569	5p	8165
chr5	19400001	19500000	100000	*	100	34.524	92.8772	0	-0.0649539266887612	5p	8166
chr5	19500001	19600000	100000	*	100	34.921	87.6831	0	-8.68110194167659e-05	5p	8167
chr5	19600001	19700000	100000	*	100	33.948	95.1218	0	-0.0402822809528808	5p	8168
chr5	19700001	19800000	100000	*	100	35.934	87.5771	0	-0.0644939929211722	5p	8169
chr5	19800001	19900000	100000	*	100	35.287	91.9924	0	-0.00994616925170172	5p	8170
chr5	19900001	20000000	100000	*	100	33.947	94.4745	0	0.00253890340582696	5p	8171
chr5	20000001	20100000	100000	*	100	34.476	90.8012	0	-0.00170798347493378	5p	8172
chr5	20100001	20200000	100000	*	100	35.42	88.4357	0	-0.0036415433684539	5p	8173
chr5	20200001	20300000	100000	*	100	34.158	91.4522	0	-0.014619833714084	5p	8174
chr5	20300001	20400000	100000	*	100	36.376	88.2958	0	-0.0252311217298066	5p	8175
chr5	20400001	20500000	100000	*	100	34.552	93.0035	0	-0.0195454211031823	5p	8176
chr5	20500001	20600000	100000	*	100	34.679	93.0572	0	-0.035313963730893	5p	8177
chr5	20600001	20700000	100000	*	100	36.046	88.4377	0	-0.0585770087260802	5p	8178
chr5	20900001	21000000	100000	*	100	35.191	73.6531	0	NA	5p	8179
chr5	21000001	21100000	100000	*	100	35.243	92.4059	0	-0.0251181878693642	5p	8180
chr5	21100001	21200000	100000	*	100	35.501	85.3789	0	-0.039605887278035	5p	8181
chr5	21600001	21700000	100000	*	100	35.558	89.5436	0	-0.0597724529717845	5p	8182
chr5	21700001	21800000	100000	*	100	34.098	93.7072	0	0.0142671572216657	5p	8183
chr5	21800001	21900000	100000	*	100	35.187	91.1025	0	-0.0328258813861165	5p	8184
chr5	22000001	22100000	100000	*	100	36.873	78.9517	0	-0.0126919387969702	5p	8185
chr5	22200001	22300000	100000	*	100	34.063	84.5876	0	-0.0454296118219356	5p	8186
chr5	22300001	22400000	100000	*	100	35.8	89.0049	0	-0.0322333089698042	5p	8187
chr5	22400001	22500000	100000	*	100	35.131	92.4211	0	-0.0391194224738253	5p	8188
chr5	22500001	22600000	100000	*	100	35.254	93.6254	0	-0.0441740058561765	5p	8189
chr5	22600001	22700000	100000	*	100	35.55	92.1364	0	-0.0601099980877086	5p	8190
chr5	22700001	22800000	100000	*	100	34.262	95.3091	0	-0.0174239871907361	5p	8191
chr5	22800001	22900000	100000	*	100	35.158	91.5688	0	-0.0104095155724077	5p	8192
chr5	22900001	23000000	100000	*	100	35.901	90.353	0	-0.0727959694356444	5p	8193
chr5	23000001	23100000	100000	*	100	35.844	94.9914	0	-0.0450245532728148	5p	8194
chr5	23100001	23200000	100000	*	100	35.944	87.8133	0	-0.0514386625492242	5p	8195
chr5	23200001	23300000	100000	*	100	35.553	92.4488	0	-0.0627861417264421	5p	8196
chr5	23300001	23400000	100000	*	100	34.811	90.9979	0	-0.055151150713276	5p	8197
chr5	23400001	23500000	100000	*	100	35.69	94.5898	0	-0.0574873620353865	5p	8198
chr5	23500001	23600000	100000	*	100	35.633	89.5691	0	-0.108840695843882	5p	8199
chr5	23600001	23700000	100000	*	100	36.044	87.5054	0	-0.101245067101392	5p	8200
chr5	23700001	23800000	100000	*	100	34.333	94.107	0	-0.031511955563538	5p	8201
chr5	23800001	23900000	100000	*	100	35.857	89.4963	0	-0.0662258724240534	5p	8202
chr5	23900001	24000000	100000	*	100	34.744	88.5446	0	-0.0869731295314242	5p	8203
chr5	24000001	24100000	100000	*	100	35.309	90.0485	0	-0.0587936823395283	5p	8204
chr5	24100001	24200000	100000	*	100	34.391	90.1065	0	-0.0315840683400241	5p	8205
chr5	24200001	24300000	100000	*	100	35.084	92.0034	0	-0.0726911668846319	5p	8206
chr5	24300001	24400000	100000	*	100	37.329	80.4254	0	-0.0326351256585188	5p	8207
chr5	24400001	24500000	100000	*	100	34.728	92.3524	0	-0.0510479324153926	5p	8208
chr5	24500001	24600000	100000	*	100	34.024	94.7469	0	-0.0221283645155494	5p	8209
chr5	24600001	24700000	100000	*	100	35.8	90.118	0	-0.0440796912086416	5p	8210
chr5	24700001	24800000	100000	*	100	35.025	89.5849	0	-0.0509496232727115	5p	8211
chr5	24800001	24900000	100000	*	100	35.316	93.2616	0	-0.0161118282432857	5p	8212
chr5	24900001	25000000	100000	*	100	33.961	91.1125	0	-0.0334299425433334	5p	8213
chr5	25000001	25100000	100000	*	100	35.21	88.3167	0	0.00598133299610726	5p	8214
chr5	25100001	25200000	100000	*	100	35.931	82.2786	0	-0.092381258650457	5p	8215
chr5	25200001	25300000	100000	*	100	34.058	92.2168	0	-0.0445849241787785	5p	8216
chr5	25300001	25400000	100000	*	100	35.807	84.0937	0	-0.0232541371015499	5p	8217
chr5	25400001	25500000	100000	*	100	33.798	88.7436	0	-0.0377193718559637	5p	8218
chr5	25500001	25600000	100000	*	100	34.164	91.7756	0	-0.028669675369171	5p	8219
chr5	25600001	25700000	100000	*	100	35.138	88.0829	0	-0.031742734501779	5p	8220
chr5	25700001	25800000	100000	*	100	34.442	95.882	0	-0.0389428051948749	5p	8221
chr5	25800001	25900000	100000	*	100	36.076	88.7926	0	-0.080544793511541	5p	8222
chr5	25900001	26000000	100000	*	100	34.502	90.1566	0	-0.0500078310286372	5p	8223
chr5	26000001	26100000	100000	*	100	34.275	95.1727	0	-0.0314685863411707	5p	8224
chr5	26100001	26200000	100000	*	100	33.865	89.0145	0	-0.031353452062971	5p	8225
chr5	26200001	26300000	100000	*	100	37.406	88.6327	0	NA	5p	8226
chr5	26300001	26400000	100000	*	100	35.395	90.8936	0	-0.0621633238997902	5p	8227
chr5	26400001	26500000	100000	*	100	37.254	84.7809	0	-0.0594928338043901	5p	8228
chr5	26500001	26600000	100000	*	100	34	93.8036	0	-0.0591288382092383	5p	8229
chr5	26600001	26700000	100000	*	100	34.775	94.7942	0	-0.0348731282096316	5p	8230
chr5	26700001	26800000	100000	*	100	33.984	93.3155	0	-0.0463654736411616	5p	8231
chr5	26800001	26900000	100000	*	100	34.449	92.9565	0	-0.0255039876391103	5p	8232
chr5	26900001	27000000	100000	*	100	33.917	92.6281	0	-0.049439153366436	5p	8233
chr5	27000001	27100000	100000	*	100	34.261	93.2797	0	-0.0240743063288436	5p	8234
chr5	27100001	27200000	100000	*	100	34.866	90.5485	0	-0.063470228116613	5p	8235
chr5	27200001	27300000	100000	*	100	35.061	87.9263	0	-0.0436863088994092	5p	8236
chr5	27300001	27400000	100000	*	100	33.838	95.2436	0	-0.0519412034748594	5p	8237
chr5	27400001	27500000	100000	*	100	34.187	92.45	0	0.012520647325491	5p	8238
chr5	27500001	27600000	100000	*	100	34.492	93.6809	0	-0.0594230116013074	5p	8239
chr5	27600001	27700000	100000	*	100	34.988	85.8225	0	-0.0498438609821885	5p	8240
chr5	27700001	27800000	100000	*	100	34.569	90.6551	0	-0.0520382249748779	5p	8241
chr5	27800001	27900000	100000	*	100	34.594	89.5797	0	-0.0573394541206995	5p	8242
chr5	27900001	28000000	100000	*	100	34.001	93.1056	0	-0.018280619017421	5p	8243
chr5	28000001	28100000	100000	*	100	35.786	88.8021	0	-0.0924637579393453	5p	8244
chr5	28100001	28200000	100000	*	100	34.337	88.9944	0	-0.0254349989652258	5p	8245
chr5	28200001	28300000	100000	*	100	34.453	91.8404	0	-0.0153989846591986	5p	8246
chr5	28300001	28400000	100000	*	100	33.954	90.8489	0	-0.0473384194180796	5p	8247
chr5	28400001	28500000	100000	*	100	35.813	93.6478	0	-0.0538059926104184	5p	8248
chr5	28500001	28600000	100000	*	100	35.537	87.1205	0	-0.043830463317223	5p	8249
chr5	28600001	28700000	100000	*	100	33.149	92.7028	0	0.00235798615218386	5p	8250
chr5	28700001	28800000	100000	*	100	34.202	88.5474	0	-0.0187021068328496	5p	8251
chr5	28800001	28900000	100000	*	100	36.076	84.4001	0	-0.0612024634895561	5p	8252
chr5	28900001	29000000	100000	*	100	35.618	85.4897	0	-0.10505954025475	5p	8253
chr5	29000001	29100000	100000	*	100	35.09	92.9127	0	-0.0408843310282746	5p	8254
chr5	29100001	29200000	100000	*	100	35.249	88.5711	0	-0.017887538631114	5p	8255
chr5	29200001	29300000	100000	*	100	34.34	92.1951	0	-0.0391607177966618	5p	8256
chr5	29300001	29400000	100000	*	100	33.754	93.8697	0	-0.0503175356237979	5p	8257
chr5	29400001	29500000	100000	*	100	34.89	71.9286	0	-0.0367849025331516	5p	8258
chr5	29500001	29600000	100000	*	100	35.003	88.0119	0	-0.0154999240296449	5p	8259
chr5	29600001	29700000	100000	*	100	34.281	91.6705	0	-0.071317412741192	5p	8260
chr5	29700001	29800000	100000	*	100	33.94	90.9267	0	-0.0547493513835765	5p	8261
chr5	29800001	29900000	100000	*	100	34.375	92.9114	0	-0.0160335434526096	5p	8262
chr5	29900001	30000000	100000	*	100	35.631	95.2972	0	-0.0629365278245149	5p	8263
chr5	30000001	30100000	100000	*	100	34.808	89.6089	0	-0.0681028214338794	5p	8264
chr5	30100001	30200000	100000	*	100	34.789	93.1484	0	-0.0463866522877599	5p	8265
chr5	30200001	30300000	100000	*	100	36.312	90.4629	0	-0.0210061328455796	5p	8266
chr5	30300001	30400000	100000	*	100	34.516	91.3218	0	-0.0036261949863422	5p	8267
chr5	30400001	30500000	100000	*	100	36.198	76.4671	0	0.0282115600121372	5p	8268
chr5	30500001	30600000	100000	*	100	35.017	94.5907	0	-0.0107957635730879	5p	8269
chr5	30600001	30700000	100000	*	100	34.754	92.6762	0	-0.0207609332745405	5p	8270
chr5	30700001	30800000	100000	*	100	35.648	90.7562	0	-0.016126014726317	5p	8271
chr5	30800001	30900000	100000	*	100	37.153	88.7318	0	0.0193161800927877	5p	8272
chr5	30900001	31000000	100000	*	100	37.084	90.7535	0	-0.00252982111419353	5p	8273
chr5	31000001	31100000	100000	*	100	37.593	90.4144	0	-0.0275094798891697	5p	8274
chr5	31100001	31200000	100000	*	100	38.631	94.0707	0	0.0169828145087535	5p	8275
chr5	31200001	31300000	100000	*	100	38.339	95.2578	0	0.0177455683202774	5p	8276
chr5	31300001	31400000	100000	*	100	40.883	90.5188	0	-0.0327761005672693	5p	8277
chr5	31400001	31500000	100000	*	100	39.058	93.9417	0	0.00469516642251033	5p	8278
chr5	31500001	31600000	100000	*	100	41.306	85.7967	0	-0.0389522579117906	5p	8279
chr5	31600001	31700000	100000	*	100	45.661	84.9118	0	-0.0265253735922009	5p	8280
chr5	31700001	31800000	100000	*	100	46.104	84.248	0	0.00210323662957268	5p	8281
chr5	31800001	31900000	100000	*	100	44.86	80.3316	0	0.010902759744862	5p	8282
chr5	31900001	32000000	100000	*	100	44.544	86.8058	0	0.00820554763970527	5p	8283
chr5	32000001	32100000	100000	*	100	45.641	83.1131	0	0.0131507309437184	5p	8284
chr5	32100001	32200000	100000	*	100	42.163	81.4325	0	0.000307735679113574	5p	8285
chr5	32200001	32300000	100000	*	100	44.811	80.4055	0	0.0306749263366868	5p	8286
chr5	32300001	32400000	100000	*	100	41.39	82.8428	0	-0.0421181205446815	5p	8287
chr5	32400001	32500000	100000	*	100	42.323	86.7174	0	-0.03556706142352	5p	8288
chr5	32500001	32600000	100000	*	100	43.929	80.4959	0	0.0381658873885251	5p	8289
chr5	32600001	32700000	100000	*	100	42.611	83.7139	0	0.00304154737666129	5p	8290
chr5	32700001	32800000	100000	*	100	41.417	83.6225	0	0.048090899748669	5p	8291
chr5	32800001	32900000	100000	*	100	39.18	82.4261	0	0.0359365257411804	5p	8292
chr5	33000001	33100000	100000	*	100	37.991	87.2062	0	0.0098884345028295	5p	8293
chr5	33100001	33200000	100000	*	100	37.441	82.2043	0	0.0146357076945083	5p	8294
chr5	33200001	33300000	100000	*	100	37.649	92.2455	0	0.00512838032109142	5p	8295
chr5	33300001	33400000	100000	*	100	38.89	82.057	0	0.0406884590892027	5p	8296
chr5	33400001	33500000	100000	*	100	39.806	90.1648	0	-0.0306630179173082	5p	8297
chr5	33500001	33600000	100000	*	100	42.72	82.1113	0	0.0733652716738069	5p	8298
chr5	33600001	33700000	100000	*	100	39.706	95.6677	0	0.012990002076403	5p	8299
chr5	33700001	33800000	100000	*	100	40.073	93.96	0	0.0457438311148656	5p	8300
chr5	33800001	33900000	100000	*	100	40.363	89.8297	0	0.0516807720540827	5p	8301
chr5	33900001	34000000	100000	*	100	41.43	91.0643	0	0.0216052715747282	5p	8302
chr5	34000001	34100000	100000	*	100	39.005	78.1936	0	-0.0868225543707025	5p	8303
chr5	34500001	34600000	100000	*	100	43	92.5497	0	-0.00377927795418337	5p	8304
chr5	34600001	34700000	100000	*	100	42.809	84.3771	0	-0.00938884595429756	5p	8305
chr5	34700001	34800000	100000	*	100	42.26	80.9592	0	-0.00857091837849994	5p	8306
chr5	34800001	34900000	100000	*	100	40.081	92.1221	0	0.0143220151632603	5p	8307
chr5	34900001	35000000	100000	*	100	40.039	88.0704	0	-0.0241567086757746	5p	8308
chr5	35000001	35100000	100000	*	100	41.459	82.9334	0	0.0264376505347448	5p	8309
chr5	35100001	35200000	100000	*	100	41.147	89.4294	0	0.0279716776249578	5p	8310
chr5	35200001	35300000	100000	*	100	38.882	89.356	0	-0.00827219871421359	5p	8311
chr5	35300001	35400000	100000	*	100	39.088	84.5051	0	0.00160011355045897	5p	8312
chr5	35400001	35500000	100000	*	100	38.217	85.8586	0	0.0100328945144212	5p	8313
chr5	35500001	35600000	100000	*	100	37.905	83.893	0	0.00566444376976749	5p	8314
chr5	35600001	35700000	100000	*	100	37.157	92.078	0	0.0271175256377216	5p	8315
chr5	35700001	35800000	100000	*	100	37.757	89.9685	0	-0.0318308014525365	5p	8316
chr5	35800001	35900000	100000	*	100	39.737	92.2967	0	-0.0068082087926174	5p	8317
chr5	35900001	36000000	100000	*	100	41.085	88.4777	0	0.00471963385078844	5p	8318
chr5	36000001	36100000	100000	*	100	40.72	87.9875	0	-0.0376495619771549	5p	8319
chr5	36100001	36200000	100000	*	100	37.213	89.1648	0	0.0219460612373146	5p	8320
chr5	36200001	36300000	100000	*	100	36.841	91.1217	0	-0.0125365863757613	5p	8321
chr5	36300001	36400000	100000	*	100	39.897	89.6432	0	-0.0117993371854325	5p	8322
chr5	36400001	36500000	100000	*	100	40.615	84.2564	0	0.0168106916171696	5p	8323
chr5	36500001	36600000	100000	*	100	39.746	84.6795	0	0.0051428389054079	5p	8324
chr5	36600001	36700000	100000	*	100	40.838	96.1069	0	0.0479956316010297	5p	8325
chr5	36700001	36800000	100000	*	100	41.956	93.7355	0	0.0226819055139985	5p	8326
chr5	36800001	36900000	100000	*	100	36.605	85.9818	0	-0.00237396085920655	5p	8327
chr5	36900001	37000000	100000	*	100	34.248	92.0143	0	0.0935630924638039	5p	8328
chr5	37000001	37100000	100000	*	100	37.161	83.9013	0	-0.0279352685442396	5p	8329
chr5	37200001	37300000	100000	*	100	41.118	74.4129	0	-0.0218372724588828	5p	8330
chr5	37300001	37400000	100000	*	100	42.269	73.0667	0	-0.0461464995029709	5p	8331
chr5	37500001	37600000	100000	*	100	38.474	79.5022	0	-0.0143257082340797	5p	8332
chr5	37600001	37700000	100000	*	100	38.209	76.016	0	0.0189174191570831	5p	8333
chr5	37700001	37800000	100000	*	100	39.636	83.6669	0	0.00411122393450569	5p	8334
chr5	37800001	37900000	100000	*	100	44.159	96.5815	0	-0.00571573151445776	5p	8335
chr5	37900001	38000000	100000	*	100	40.66	95.2718	0	0.0208693763119271	5p	8336
chr5	38000001	38100000	100000	*	100	39.836	94.5477	0	0.0163505501023911	5p	8337
chr5	38100001	38200000	100000	*	100	41.753	88.5546	0	0.00637829823177194	5p	8338
chr5	38200001	38300000	100000	*	100	40.53	92.1066	0	-0.0222451583533357	5p	8339
chr5	38300001	38400000	100000	*	100	42.287	91.1486	0	-0.00268162662818167	5p	8340
chr5	38400001	38500000	100000	*	100	43.485	94.757	0	-0.0119386407609345	5p	8341
chr5	38500001	38600000	100000	*	100	39.521	93.801	0	-0.0125297375638741	5p	8342
chr5	38600001	38700000	100000	*	100	41.59	87.6995	0	-0.00733813926280191	5p	8343
chr5	38700001	38800000	100000	*	100	41.459	89.3373	0	0.00560638537373204	5p	8344
chr5	38800001	38900000	100000	*	100	41.089	90.3623	0	-0.0674061682944542	5p	8345
chr5	38900001	39000000	100000	*	100	36.518	91.0036	0	-0.0255225096062835	5p	8346
chr5	39000001	39100000	100000	*	100	37.118	87.9967	0	-0.0158160779476273	5p	8347
chr5	39100001	39200000	100000	*	100	37.074	94.7964	0	-0.0174483833554019	5p	8348
chr5	39200001	39300000	100000	*	100	38.296	85.3319	0	0.0129911383798914	5p	8349
chr5	39300001	39400000	100000	*	100	38.943	88.9294	0	0.0234693406426134	5p	8350
chr5	39400001	39500000	100000	*	100	38.109	94.4571	0	-0.0301743677144278	5p	8351
chr5	39500001	39600000	100000	*	100	38.311	91.5256	0	-0.00199167780400816	5p	8352
chr5	39600001	39700000	100000	*	100	38.103	87.2752	0	-0.00995279830630308	5p	8353
chr5	39700001	39800000	100000	*	100	36.472	87.3384	0	-0.0101690859744369	5p	8354
chr5	39800001	39900000	100000	*	100	35.683	94.5513	0	-0.00529078809942446	5p	8355
chr5	39900001	40000000	100000	*	100	36.609	87.2397	0	-0.0115078664075787	5p	8356
chr5	40000001	40100000	100000	*	100	35.99	92.4644	0	-0.00685833349231946	5p	8357
chr5	40100001	40200000	100000	*	100	37.465	82.9446	0	-0.0125653353265704	5p	8358
chr5	40200001	40300000	100000	*	100	36.793	91.7217	0	0.0106325723212408	5p	8359
chr5	40300001	40400000	100000	*	100	37.545	89.5229	0	0.00955955524717655	5p	8360
chr5	40400001	40500000	100000	*	100	38.597	83.848	0	0.0138149232079178	5p	8361
chr5	40500001	40600000	100000	*	100	37.77	81.5875	0	0.0166823361464773	5p	8362
chr5	40600001	40700000	100000	*	100	39.126	84.2793	0	-0.0180794276177418	5p	8363
chr5	40700001	40800000	100000	*	100	38.548	82.8559	0	-0.0369409383303723	5p	8364
chr5	40800001	40900000	100000	*	100	42.78	76.43	0	-0.00883491719877849	5p	8365
chr5	40900001	41000000	100000	*	100	38.844	88.8953	0	-0.000889967006403591	5p	8366
chr5	41000001	41100000	100000	*	100	38.812	83.2809	0	0.0246056412419291	5p	8367
chr5	41100001	41200000	100000	*	100	36.875	93.0487	0	0.0114765924797519	5p	8368
chr5	41200001	41300000	100000	*	100	37.298	85.471	0	0.0185852869794516	5p	8369
chr5	41300001	41400000	100000	*	100	37.599	90.499	0	0.00685642406074949	5p	8370
chr5	41400001	41500000	100000	*	100	36.901	90.1723	0	0.0200369335993196	5p	8371
chr5	41500001	41600000	100000	*	100	38.129	85.5074	0	0.0379704832680666	5p	8372
chr5	41600001	41700000	100000	*	100	38.092	88.4563	0	0.0520201656092825	5p	8373
chr5	41700001	41800000	100000	*	100	37.377	90.5769	0	0.0528619640385158	5p	8374
chr5	41800001	41900000	100000	*	100	37.51	94.08	0	0.0385962604512767	5p	8375
chr5	41900001	42000000	100000	*	100	36.975	87.7627	0	0.0270354900422947	5p	8376
chr5	42000001	42100000	100000	*	100	36.023	86.797	0	0.0230847756968932	5p	8377
chr5	42100001	42200000	100000	*	100	37.817	86.5856	0	-0.00755973600537113	5p	8378
chr5	42200001	42300000	100000	*	100	36.86	86.7856	0	-0.00436928608468951	5p	8379
chr5	42300001	42400000	100000	*	100	37.826	87.7487	0	-0.023905877912771	5p	8380
chr5	42400001	42500000	100000	*	100	39.126	82.6533	0	0.0234175947753192	5p	8381
chr5	42500001	42600000	100000	*	100	38.589	92.2912	0	0.00612399804275654	5p	8382
chr5	42600001	42700000	100000	*	100	38.401	87.3462	0	0.062667130142142	5p	8383
chr5	42700001	42800000	100000	*	100	36.211	86.3926	0	0.0492392558385715	5p	8384
chr5	42800001	42900000	100000	*	100	39.535	80.5294	0	0.0269624974004746	5p	8385
chr5	42900001	43000000	100000	*	100	43.206	79.8266	0	-0.0156367058017317	5p	8386
chr5	43000001	43100000	100000	*	100	44.388	78.1884	0	-0.0060579002746341	5p	8387
chr5	43100001	43200000	100000	*	100	43.477	78.9964	0	-0.0178639195829723	5p	8388
chr5	43200001	43300000	100000	*	100	41.877	82.078	0	0.0178048104330655	5p	8389
chr5	43300001	43400000	100000	*	100	41.536	72.8285	0	0.0522123694022439	5p	8390
chr5	43400001	43500000	100000	*	100	39.637	74.1766	0	0.0224921556652725	5p	8391
chr5	43500001	43600000	100000	*	100	40.551	84.2966	0	-0.00749106286837864	5p	8392
chr5	43600001	43700000	100000	*	100	38.204	85.0374	0	0.0468210232742671	5p	8393
chr5	43700001	43800000	100000	*	100	38.623	73.9559	0	NA	5p	8394
chr5	43800001	43900000	100000	*	100	36.668	91.3112	0	0.0478357274216813	5p	8395
chr5	43900001	44000000	100000	*	100	37.819	70.8409	0	NA	5p	8396
chr5	44000001	44100000	100000	*	100	37.26	79.2826	0	0.0448700559319001	5p	8397
chr5	44100001	44200000	100000	*	100	37.644	78.7159	0	-0.0376748538294981	5p	8398
chr5	44200001	44300000	100000	*	100	35.366	90.4796	0	0.0482167673111994	5p	8399
chr5	44300001	44400000	100000	*	100	35.841	97.2423	0	0.0236830363848017	5p	8400
chr5	44400001	44500000	100000	*	100	35.415	95.7578	0	0.00877722133704295	5p	8401
chr5	44500001	44600000	100000	*	100	36.719	84.8329	0	0.00406151245625647	5p	8402
chr5	44600001	44700000	100000	*	100	37.043	83.6089	0	0.0043636087364699	5p	8403
chr5	44700001	44800000	100000	*	100	35.971	85.3817	0	0.0282371460131751	5p	8404
chr5	44800001	44900000	100000	*	100	35.908	92.7173	0	-0.000605541942504284	5p	8405
chr5	44900001	45000000	100000	*	100	36.911	89.5168	0	-0.0531800070546741	5p	8406
chr5	45000001	45100000	100000	*	100	34.919	91.4968	0	-0.0538420428145721	5p	8407
chr5	45100001	45200000	100000	*	100	36.752	87.121	0	0.00425485687144828	5p	8408
chr5	45200001	45300000	100000	*	100	36.696	87.4747	0	-0.0362721767218032	5p	8409
chr5	45300001	45400000	100000	*	100	34.257	82.6757	0	-0.00251972309213971	5p	8410
chr5	45400001	45500000	100000	*	100	34.753	89.2272	0	0.00215122503405363	5p	8411
chr5	45500001	45600000	100000	*	100	35.01	81.1337	0	0.0124541028372375	5p	8412
chr5	45600001	45700000	100000	*	100	34.917	89.8573	0	-0.0171787335793739	5p	8413
chr5	45700001	45800000	100000	*	100	37.062	83.8596	0	-0.0120400139320881	5p	8414
chr5	45800001	45900000	100000	*	100	36.399	76.6911	0	0.0199088398203988	5p	8415
chr5	50700001	50800000	100000	*	100	35.243	93.5708	0	0.0310172674782124	5q	8416
chr5	50800001	50900000	100000	*	100	36.579	94.4511	0	0.0351439516166666	5q	8417
chr5	50900001	51000000	100000	*	100	39.33	94.0798	0	-0.0407225585910992	5q	8418
chr5	51000001	51100000	100000	*	100	35.56	94.7411	0	-0.0152116548091501	5q	8419
chr5	51100001	51200000	100000	*	100	36.107	90.6378	0	0.000540730183037463	5q	8420
chr5	51200001	51300000	100000	*	100	35.288	88.9885	0	0.045578196021361	5q	8421
chr5	51300001	51400000	100000	*	100	39.255	80.9882	0	-0.00412561075719464	5q	8422
chr5	51400001	51500000	100000	*	100	35.158	97.3535	0	0.0301076034025037	5q	8423
chr5	51500001	51600000	100000	*	100	32.974	95.3013	0	0.00445005273858895	5q	8424
chr5	51600001	51700000	100000	*	100	35.302	87.1325	0	0.0285384743554876	5q	8425
chr5	51700001	51800000	100000	*	100	35.167	81.5805	0	0.000931568391234316	5q	8426
chr5	51800001	51900000	100000	*	100	35.041	94.1468	0	-0.055203824722789	5q	8427
chr5	51900001	52000000	100000	*	100	35.596	89.5154	0	-0.0285678593274458	5q	8428
chr5	52000001	52100000	100000	*	100	34.124	86.7422	0	-0.00569282661219173	5q	8429
chr5	52100001	52200000	100000	*	100	33.966	87.4204	0	0.00814261187144405	5q	8430
chr5	52200001	52300000	100000	*	100	34.307	87.0666	0	0.0317396472520153	5q	8431
chr5	52300001	52400000	100000	*	100	35.678	86.0352	0	-0.0059727169065491	5q	8432
chr5	52400001	52500000	100000	*	100	36.02	94.0761	0	0.000742629120881855	5q	8433
chr5	52500001	52600000	100000	*	100	35.245	89.5123	0	-0.0054252339041172	5q	8434
chr5	52600001	52700000	100000	*	100	37.411	83.98	0	0.034113134506235	5q	8435
chr5	52700001	52800000	100000	*	100	37.474	89.0936	0	0.00840509177418236	5q	8436
chr5	52800001	52900000	100000	*	100	37.194	94.5226	0	0.00910276209577809	5q	8437
chr5	52900001	53000000	100000	*	100	37.596	86.3442	0	-0.0180121120008753	5q	8438
chr5	53000001	53100000	100000	*	100	37.78	95.4973	0	0.00765192394784087	5q	8439
chr5	53100001	53200000	100000	*	100	39.069	84.6018	0	-0.0127433268810457	5q	8440
chr5	53200001	53300000	100000	*	100	39.457	80.2038	0	0.016323271721433	5q	8441
chr5	53300001	53400000	100000	*	100	37.56	92.1655	0	0.0109000719898171	5q	8442
chr5	53400001	53500000	100000	*	100	39.51	90.9016	0	-0.0357096590322165	5q	8443
chr5	53500001	53600000	100000	*	100	37.92	88.873	0	-0.0697380834822647	5q	8444
chr5	53600001	53700000	100000	*	100	36.015	81.3052	0	-0.0067986678699693	5q	8445
