Chromosome,Start,End,arm
chr3,172717790,172817789,3q
chr3,172817790,172917789,3q
chr3,172917790,173017789,3q
chr3,173017790,173117789,3q
chr3,173117790,173217789,3q
chr3,173217790,173317789,3q
chr3,173317790,173417789,3q
chr3,173417790,173517789,3q
chr3,173517790,173617789,3q
chr3,173617790,173717789,3q
chr3,173717790,173817789,3q
chr3,173817790,173917789,3q
chr3,173917790,174017789,3q
chr3,174017790,174117789,3q
chr3,174117790,174217789,3q
chr3,174217790,174317789,3q
chr3,174317790,174417789,3q
chr3,174417790,174517789,3q
chr3,174517790,174617789,3q
chr3,174617790,174717789,3q
chr3,174717790,174817789,3q
chr3,174817790,174917789,3q
chr3,174917790,175017788,3q
chr3,175017789,175117788,3q
chr3,175117789,175217787,3q
chr3,175217788,175317787,3q
chr3,175317788,175417787,3q
chr3,175417788,175517787,3q
chr3,175517788,175617787,3q
chr3,175617788,175717787,3q
chr3,175717788,175817787,3q
chr3,175817788,175917787,3q
chr3,175917788,176017787,3q
chr3,176017788,176117787,3q
chr3,176117788,176217787,3q
chr3,176217788,176317787,3q
chr3,176317788,176417787,3q
chr3,176417788,176517787,3q
chr3,176517788,176617787,3q
chr3,176617788,176717787,3q
chr3,176717788,176817787,3q
chr3,176817788,176917787,3q
chr3,176917788,177017787,3q
chr3,177017788,177117787,3q
chr3,177117788,177217787,3q
chr3,177217788,177317787,3q
chr3,177317788,177417787,3q
chr3,177417788,177517787,3q
chr3,177517788,177617787,3q
chr3,177617788,177717787,3q
chr3,177717788,177817787,3q
chr3,177817788,177917787,3q
chr3,177917788,178017787,3q
chr3,178017788,178117787,3q
chr3,178117788,178217787,3q
chr3,178217788,178317787,3q
chr3,178317788,178417787,3q
chr3,178417788,178517787,3q
chr3,178517788,178617787,3q
chr3,178617788,178717787,3q
chr3,178717788,178817787,3q
chr3,178817788,178917787,3q
chr3,178917788,179017787,3q
chr3,179017788,179117787,3q
chr3,179117788,179217787,3q
chr3,179217788,179317787,3q
chr3,179317788,179417787,3q
chr3,179417788,179517787,3q
chr3,179517788,179617787,3q
chr3,179617788,179717787,3q
chr3,179717788,179817787,3q
chr3,179817788,179917787,3q
chr3,179917788,180017787,3q
chr3,180017788,180117787,3q
chr3,180117788,180217787,3q
chr3,180217788,180317787,3q
chr3,180317788,180417787,3q
chr3,180417788,180517787,3q
chr3,180517788,180617787,3q
chr3,180617788,180717787,3q
chr3,180717788,180817787,3q
chr3,180817788,180917787,3q
chr3,180917788,181017787,3q
chr3,181017788,181117787,3q
chr3,181117788,181217787,3q
chr3,181217788,181317787,3q
chr3,181317788,181417787,3q
chr3,181417788,181517787,3q
chr3,181517788,181617787,3q
chr3,181617788,181717787,3q
chr3,181717788,181817787,3q
chr3,181817788,181917787,3q
chr3,181917788,182017787,3q
chr3,182017788,182117787,3q
chr3,182117788,182217787,3q
chr3,182217788,182317787,3q
chr3,182317788,182417787,3q
chr3,182417788,182517787,3q
chr3,182517788,182617787,3q
chr3,182617788,182717787,3q
chr3,182717788,182817787,3q
chr3,182817788,182917787,3q
chr3,182917788,183017787,3q
chr3,183017788,183117787,3q
chr3,183117788,183217787,3q
chr3,183217788,183317787,3q
chr3,183317788,183417787,3q
chr3,183417788,183517787,3q
chr3,183517788,183617787,3q
chr3,183617788,183717787,3q
chr3,183717788,183817787,3q
chr3,183817788,183917787,3q
chr3,183917788,184017787,3q
chr3,184017788,184117787,3q
chr3,184117788,184217787,3q
chr3,184217788,184317787,3q
chr3,184317788,184417787,3q
chr3,184417788,184517787,3q
chr3,184517788,184617787,3q
chr3,184617788,184717787,3q
chr3,184717788,184817787,3q
chr3,184817788,184917787,3q
chr3,184917788,185017787,3q
chr3,185017788,185117787,3q
chr3,185117788,185217787,3q
chr3,185217788,185317787,3q
chr3,185317788,185417787,3q
chr3,185417788,185517787,3q
chr3,185517788,185617787,3q
chr3,185617788,185717788,3q
chr3,185717789,185817788,3q
chr3,185817789,185917788,3q
chr3,185917789,186017788,3q
chr3,186017789,186117788,3q
chr3,186117789,186217788,3q
chr3,186217789,186317788,3q
chr3,186317789,186417788,3q
chr3,186417789,186517788,3q
chr3,186517789,186617788,3q
chr3,186617789,186717787,3q
chr3,186717788,186817787,3q
chr3,186817788,186917787,3q
chr3,186917788,187017787,3q
chr3,187017788,187117787,3q
chr3,187117788,187217787,3q
chr3,187217788,187317787,3q
chr3,187317788,187417787,3q
chr3,187417788,187517787,3q
chr3,187517788,187617787,3q
chr3,187617788,187717787,3q
chr3,187717788,187817787,3q
chr3,187817788,187917787,3q
chr3,187917788,188017787,3q
chr3,188017788,188117787,3q
chr3,188117788,188217787,3q
chr3,188217788,188317787,3q
chr3,188317788,188417787,3q
chr3,188417788,188517787,3q
chr3,188517788,188617788,3q
chr3,188617789,188717788,3q
chr3,188717789,188817788,3q
chr3,188817789,188917788,3q
chr3,188917789,189017788,3q
chr3,189017789,189117788,3q
chr3,189117789,189217788,3q
chr3,189217789,189317788,3q
chr3,189317789,189417788,3q
chr3,189417789,189517788,3q
chr3,189517789,189617788,3q
chr3,189617789,189717788,3q
chr3,189717789,189817788,3q
chr3,189817789,189917788,3q
chr3,189917789,190017788,3q
chr3,190017789,190117788,3q
chr3,190117789,190217788,3q
chr3,190217789,190317788,3q
chr3,190317789,190417788,3q
chr3,190417789,190517788,3q
chr3,190517789,190617788,3q
chr3,190617789,190717788,3q
chr3,190717789,190817788,3q
chr3,190817789,190917788,3q
chr3,190917789,191017788,3q
chr3,191017789,191117788,3q
chr3,191117789,191217788,3q
chr3,191217789,191317788,3q
chr3,191317789,191417788,3q
chr3,191417789,191517788,3q
chr3,191517789,191617788,3q
chr3,191617789,191717788,3q
chr3,191717789,191817788,3q
chr3,191817789,191917788,3q
chr3,191917789,192017788,3q
chr3,192017789,192117788,3q
chr3,192117789,192217788,3q
chr3,192217789,192317788,3q
chr3,192317789,192417788,3q
chr3,192417789,192517788,3q
chr3,192517789,192617788,3q
chr3,192617789,192717788,3q
chr3,192717789,192817788,3q
chr3,192817789,192917788,3q
chr3,192917789,193017788,3q
chr3,193017789,193117788,3q
chr3,193117789,193217788,3q
chr3,193217789,193317788,3q
chr3,193317789,193417788,3q
chr3,193417789,193517788,3q
chr3,193517789,193617788,3q
chr3,193617789,193717788,3q
chr3,193817789,193917788,3q
chr3,193917789,194017788,3q
chr3,194017789,194120728,3q
chr3,194120729,194220728,3q
chr3,194220729,194320728,3q
chr3,194320729,194420728,3q
chr3,194420729,194520728,3q
chr3,194520729,194620728,3q
chr3,194620729,194720728,3q
chr3,194720729,194820728,3q
chr3,194820729,194920728,3q
chr3,194920729,195020728,3q
chr3,195020729,195120728,3q
chr3,195120729,195220914,3q
chr3,195220915,195326870,3q
chr3,195326871,195426870,3q
chr3,195426871,195526870,3q
chr3,195526871,195626870,3q
chr3,195626871,195726870,3q
chr3,195726871,195826870,3q
chr3,195826871,195926870,3q
chr3,195926871,196026870,3q
chr3,196026871,196126870,3q
chr3,196126871,196226870,3q
chr3,196226871,196326870,3q
chr3,196326871,196426870,3q
chr3,196426871,196526870,3q
chr3,196526871,196626870,3q
chr3,196626871,196726870,3q
chr3,196726871,196826870,3q
chr3,196826871,196926870,3q
chr3,196926871,197026870,3q
chr3,197026871,197126870,3q
chr3,197126871,197226870,3q
chr3,197226871,197326870,3q
chr3,197326871,197426870,3q
chr3,197426871,197526870,3q
chr3,197526871,197626870,3q
chr4,99887,193788,4p
chr4,193789,293788,4p
chr4,293789,393788,4p
chr4,393789,493788,4p
chr4,493789,593788,4p
chr4,593789,693788,4p
chr4,693789,793787,4p
chr4,793788,893787,4p
chr4,893788,993787,4p
chr4,993788,1093787,4p
chr4,1093788,1193787,4p
chr4,1193788,1293787,4p
chr4,1293788,1393787,4p
chr4,1501727,1601726,4p
chr4,1601727,1701726,4p
chr4,1701727,1801726,4p
chr4,1801727,1901726,4p
chr4,1901727,2001726,4p
chr4,2001727,2101726,4p
chr4,2101727,2201726,4p
chr4,2201727,2301726,4p
chr4,2301727,2401726,4p
chr4,2401727,2501726,4p
chr4,2501727,2601726,4p
chr4,2601727,2701726,4p
chr4,2701727,2801726,4p
chr4,2801727,2901726,4p
chr4,2901727,3001726,4p
chr4,3001727,3101726,4p
chr4,3101727,3201726,4p
chr4,3201727,3301726,4p
chr4,3301727,3401726,4p
chr4,3401727,3501726,4p
chr4,3501727,3601726,4p
chr4,3601727,3701726,4p
chr4,3701727,3801726,4p
chr4,3801727,3901726,4p
chr4,3901727,4001726,4p
chr4,4001727,4101726,4p
chr4,4101727,4201726,4p
chr4,4201727,4301726,4p
chr4,4301727,4401726,4p
chr4,4401727,4501726,4p
chr4,4501727,4601726,4p
chr4,4601727,4701726,4p
chr4,4701727,4801726,4p
chr4,4801727,4901726,4p
chr4,4901727,5001726,4p
chr4,5001727,5101726,4p
chr4,5101727,5201726,4p
chr4,5201727,5301726,4p
chr4,5301727,5401726,4p
chr4,5401727,5501726,4p
chr4,5501727,5601726,4p
chr4,5601727,5701726,4p
chr4,5701727,5801726,4p
chr4,5801727,5901726,4p
chr4,5901727,6001726,4p
chr4,6001727,6101726,4p
chr4,6101727,6201726,4p
chr4,6201727,6301726,4p
chr4,6301727,6401726,4p
chr4,6401727,6501726,4p
chr4,6501727,6601726,4p
chr4,6601727,6701726,4p
chr4,6701727,6801726,4p
chr4,6801727,6901726,4p
chr4,6901727,7001726,4p
chr4,7001727,7101726,4p
chr4,7101727,7201726,4p
chr4,7201727,7301726,4p
chr4,7301727,7401726,4p
chr4,7401727,7501726,4p
chr4,7501727,7601726,4p
chr4,7601727,7701726,4p
chr4,7701727,7801726,4p
chr4,7801727,7901726,4p
chr4,7901727,8001726,4p
chr4,8001727,8101726,4p
chr4,8101727,8201726,4p
chr4,8201727,8301726,4p
chr4,8301727,8401726,4p
chr4,8401727,8501726,4p
chr4,8501727,8601726,4p
chr4,8601727,8701725,4p
chr4,8901726,9001725,4p
chr4,9001726,9101725,4p
chr4,9101726,9201725,4p
chr4,9401726,9501643,4p
chr4,9501644,9601623,4p
chr4,9601624,9701623,4p
chr4,9701624,9801623,4p
chr4,9801624,9901623,4p
chr4,9901624,10001623,4p
chr4,10001624,10101623,4p
chr4,10101624,10201623,4p
chr4,10201624,10301623,4p
chr4,10301624,10401623,4p
chr4,10401624,10501623,4p
chr4,10501624,10601623,4p
chr4,10601624,10701623,4p
chr4,10701624,10801623,4p
chr4,10801624,10901623,4p
chr4,10901624,11001623,4p
chr4,11001624,11101623,4p
chr4,11101624,11201623,4p
chr4,11201624,11301623,4p
chr4,11301624,11401623,4p
chr4,11401624,11501623,4p
chr4,11501624,11601623,4p
chr4,11601624,11701623,4p
chr4,11701624,11801623,4p
chr4,11801624,11901623,4p
chr4,11901624,12001623,4p
chr4,12001624,12101623,4p
chr4,12101624,12201623,4p
chr4,12201624,12301623,4p
chr4,12301624,12401623,4p
chr4,12401624,12501623,4p
chr4,12501624,12601623,4p
chr4,12601624,12701623,4p
chr4,12701624,12801623,4p
chr4,12801624,12901623,4p
chr4,12901624,13001623,4p
chr4,13001624,13101623,4p
chr4,13101624,13201623,4p
chr4,13201624,13301623,4p
chr4,13301624,13401623,4p
chr4,13401624,13501623,4p
chr4,13501624,13601623,4p
chr4,13601624,13701623,4p
chr4,13701624,13801623,4p
chr4,13801624,13901623,4p
chr4,13901624,14001623,4p
chr4,14001624,14101623,4p
chr4,14101624,14201623,4p
chr4,14201624,14301623,4p
chr4,14301624,14401623,4p
chr4,14401624,14501623,4p
chr4,14501624,14601623,4p
chr4,14601624,14701623,4p
chr4,14701624,14801623,4p
chr4,14801624,14901623,4p
chr4,14901624,15001623,4p
chr4,15001624,15101623,4p
chr4,15101624,15201623,4p
chr4,15201624,15301623,4p
chr4,15301624,15401623,4p
chr4,15401624,15501622,4p
chr4,15501623,15601622,4p
chr4,15601623,15701622,4p
chr4,15701623,15801622,4p
chr4,15801623,15901622,4p
chr4,15901623,16001622,4p
chr4,16001623,16101622,4p
chr4,16101623,16201622,4p
chr4,16201623,16301622,4p
chr4,16301623,16401622,4p
chr4,16401623,16501622,4p
chr4,16501623,16601622,4p
chr4,16601623,16701622,4p
chr4,16701623,16801622,4p
chr4,16801623,16901622,4p
chr4,16901623,17001622,4p
chr4,17001623,17101622,4p
chr4,17101623,17201622,4p
chr4,17201623,17301622,4p
chr4,17301623,17401622,4p
chr4,17401623,17501622,4p
chr4,17501623,17601622,4p
chr4,17601623,17701622,4p
chr4,17701623,17801622,4p
chr4,17801623,17901622,4p
chr4,17901623,18001622,4p
chr4,18001623,18101622,4p
chr4,18101623,18201622,4p
chr4,18201623,18301622,4p
chr4,18301623,18401622,4p
chr4,18401623,18501622,4p
chr4,18501623,18601622,4p
chr4,18601623,18701622,4p
chr4,18701623,18801622,4p
chr4,18801623,18901622,4p
chr4,18901623,19001622,4p
chr4,19001623,19101622,4p
chr4,19101623,19201622,4p
chr4,19201623,19301622,4p
chr4,19301623,19401622,4p
chr4,19401623,19501622,4p
chr4,19501623,19601622,4p
chr4,19601623,19701622,4p
chr4,19701623,19801622,4p
chr4,19801623,19901622,4p
chr4,19901623,20001622,4p
chr4,20001623,20101622,4p
chr4,20101623,20201622,4p
chr4,20201623,20301622,4p
chr4,20301623,20401622,4p
chr4,20401623,20501622,4p
chr4,20501623,20601622,4p
chr4,20601623,20701622,4p
chr4,20701623,20801622,4p
chr4,20801623,20901622,4p
chr4,20901623,21001622,4p
chr4,21001623,21101622,4p
chr4,21101623,21201622,4p
chr4,21201623,21301622,4p
chr4,21301623,21401622,4p
chr4,21401623,21501622,4p
chr4,21501623,21601622,4p
chr4,21601623,21701622,4p
chr4,21701623,21801622,4p
chr4,21801623,21901622,4p
chr4,21901623,22001622,4p
chr4,22001623,22101622,4p
chr4,22101623,22201622,4p
chr4,22201623,22301622,4p
chr4,22301623,22401622,4p
chr4,22401623,22501622,4p
chr4,22501623,22601622,4p
chr4,22601623,22701622,4p
chr4,22701623,22801622,4p
chr4,22801623,22901622,4p
chr4,22901623,23001622,4p
chr4,23001623,23101622,4p
chr4,23101623,23201622,4p
chr4,23201623,23301622,4p
chr4,23301623,23401622,4p
chr4,23401623,23501622,4p
chr4,23501623,23601622,4p
chr4,23601623,23701622,4p
chr4,23701623,23801622,4p
chr4,23801623,23901622,4p
chr4,23901623,24001622,4p
chr4,24001623,24101622,4p
chr4,24101623,24201622,4p
chr4,24201623,24301622,4p
chr4,24301623,24401622,4p
chr4,24401623,24501622,4p
chr4,24501623,24601622,4p
chr4,24601623,24701622,4p
chr4,24701623,24801621,4p
chr4,24801622,24901621,4p
chr4,24901622,25001621,4p
chr4,25001622,25101621,4p
chr4,25101622,25201621,4p
chr4,25201622,25301621,4p
chr4,25301622,25401621,4p
chr4,25401622,25501621,4p
chr4,25501622,25601621,4p
chr4,25601622,25701621,4p
chr4,25701622,25801621,4p
chr4,25801622,25901621,4p
chr4,25901622,26001621,4p
chr4,26001622,26101621,4p
chr4,26101622,26201621,4p
chr4,26201622,26301621,4p
chr4,26301622,26401621,4p
chr4,26401622,26501621,4p
chr4,26501622,26601621,4p
chr4,26601622,26701621,4p
chr4,26701622,26801621,4p
chr4,26801622,26901621,4p
chr4,26901622,27001621,4p
chr4,27001622,27101621,4p
chr4,27101622,27201621,4p
chr4,27201622,27301621,4p
chr4,27301622,27401621,4p
chr4,27401622,27501621,4p
chr4,27501622,27601621,4p
chr4,27601622,27701621,4p
chr4,27701622,27801621,4p
chr4,27801622,27901621,4p
chr4,27901622,28001621,4p
chr4,28001622,28101621,4p
chr4,28101622,28201621,4p
chr4,28201622,28301621,4p
chr4,28301622,28401621,4p
chr4,28401622,28501621,4p
chr4,28501622,28601621,4p
chr4,28601622,28701621,4p
chr4,28701622,28801621,4p
chr4,28801622,28901621,4p
chr4,28901622,29001621,4p
chr4,29001622,29101621,4p
chr4,29101622,29201621,4p
chr4,29201622,29301621,4p
chr4,29301622,29401621,4p
chr4,29401622,29501621,4p
chr4,29501622,29601621,4p
chr4,29601622,29701621,4p
chr4,29701622,29801621,4p
chr4,29801622,29901621,4p
chr4,29901622,30001621,4p
chr4,30001622,30101621,4p
chr4,30101622,30201621,4p
chr4,30201622,30301621,4p
chr4,30301622,30401621,4p
chr4,30401622,30501621,4p
chr4,30501622,30601621,4p
chr4,30601622,30701621,4p
chr4,30701622,30801621,4p
chr4,30801622,30901621,4p
chr4,30901622,31001621,4p
chr4,31001622,31101621,4p
chr4,31101622,31201621,4p
chr4,31201622,31301621,4p
chr4,31301622,31401621,4p
chr4,31401622,31501621,4p
chr4,31501622,31601621,4p
chr4,31601622,31701621,4p
chr4,31701622,31801621,4p
chr4,31901622,32001621,4p
chr4,32001622,32101621,4p
chr4,32101622,32201621,4p
chr4,32201622,32301621,4p
chr4,32301622,32401621,4p
chr4,32401622,32501621,4p
chr4,32501622,32601621,4p
chr4,32601622,32701621,4p
chr4,32701622,32801621,4p
chr4,32901622,33001621,4p
chr4,33001622,33101621,4p
chr4,33101622,33201621,4p
chr4,33201622,33301621,4p
chr4,33301622,33401621,4p
chr4,33401622,33501621,4p
chr4,33501622,33601621,4p
chr4,33601622,33701621,4p
chr4,33701622,33801621,4p
chr4,33801622,33901621,4p
chr4,33901622,34001621,4p
chr4,34001622,34101621,4p
chr4,34101622,34201621,4p
chr4,34201622,34301621,4p
chr4,34301622,34401621,4p
chr4,34401622,34501621,4p
chr4,34501622,34601621,4p
chr4,34601622,34701621,4p
chr4,34701622,34801621,4p
chr4,34801622,34901621,4p
chr4,34901622,35001621,4p
chr4,35001622,35101621,4p
chr4,35101622,35201621,4p
chr4,35201622,35301621,4p
chr4,35301622,35401621,4p
chr4,35401622,35501621,4p
chr4,35501622,35601621,4p
chr4,35601622,35701621,4p
chr4,35701622,35801621,4p
chr4,35801622,35901621,4p
chr4,35901622,36001621,4p
chr4,36001622,36101621,4p
chr4,36101622,36201621,4p
chr4,36201622,36301621,4p
chr4,36301622,36401621,4p
chr4,36401622,36501621,4p
chr4,36501622,36601621,4p
chr4,36601622,36701621,4p
chr4,36701622,36801621,4p
chr4,36801622,36901621,4p
chr4,36901622,37001621,4p
chr4,37001622,37101621,4p
chr4,37101622,37201621,4p
chr4,37201622,37301621,4p
chr4,37301622,37401621,4p
chr4,37401622,37501621,4p
chr4,37501622,37601621,4p
chr4,37601622,37701621,4p
chr4,37701622,37801621,4p
chr4,37801622,37901620,4p
chr4,37901621,38001620,4p
chr4,38001621,38101620,4p
chr4,38101621,38201620,4p
chr4,38201621,38301620,4p
chr4,38301621,38401620,4p
chr4,38401621,38501620,4p
chr4,38501621,38601620,4p
chr4,38601621,38701620,4p
chr4,38701621,38801620,4p
chr4,38801621,38901620,4p
chr4,38901621,39001619,4p
chr4,39001620,39101619,4p
chr4,39101620,39201619,4p
chr4,39201620,39301619,4p
chr4,39301620,39401619,4p
chr4,39401620,39501619,4p
chr4,39501620,39601619,4p
chr4,39601620,39701619,4p
chr4,39701620,39801619,4p
chr4,39801620,39901619,4p
chr4,39901620,40001619,4p
chr4,40001620,40101619,4p
chr4,40101620,40201619,4p
chr4,40302017,40402016,4p
chr4,40402017,40502016,4p
chr4,40502017,40602016,4p
chr4,40602017,40702016,4p
chr4,40702017,40802016,4p
chr4,40802017,40902016,4p
chr4,40902017,41002016,4p
chr4,41002017,41102016,4p
chr4,41102017,41202016,4p
chr4,41202017,41302016,4p
chr4,41302017,41402016,4p
chr4,41402017,41502016,4p
chr4,41502017,41602016,4p
chr4,41602017,41702016,4p
chr4,41702017,41802016,4p
chr4,41802017,41902016,4p
chr4,41902017,42002016,4p
chr4,42002017,42102016,4p
chr4,42102017,42202016,4p
chr4,42202017,42302016,4p
chr4,42302017,42402016,4p
chr4,42402017,42502016,4p
chr4,42502017,42602016,4p
chr4,42602017,42702016,4p
chr4,42702017,42802016,4p
chr4,42802017,42902016,4p
chr4,42902017,43002016,4p
chr4,43002017,43102016,4p
chr4,43102017,43202016,4p
chr4,43202017,43302016,4p
chr4,43302017,43402016,4p
chr4,43402017,43502016,4p
chr4,43502017,43602016,4p
chr4,43602017,43702016,4p
chr4,43702017,43802016,4p
chr4,43802017,43902016,4p
chr4,43902017,44002016,4p
chr4,44002017,44102016,4p
chr4,44102017,44202016,4p
chr4,44202017,44302016,4p
chr4,44302017,44402016,4p
chr4,44402017,44502016,4p
chr4,44502017,44602016,4p
chr4,44602017,44702016,4p
chr4,44702017,44802016,4p
chr4,44802017,44902016,4p
chr4,44902017,45002016,4p
chr4,45002017,45102016,4p
chr4,45102017,45202016,4p
chr4,45202017,45302016,4p
chr4,45302017,45402016,4p
chr4,45402017,45502016,4p
chr4,45502017,45602016,4p
chr4,45602017,45702016,4p
chr4,45702017,45802016,4p
chr4,45802017,45902016,4p
chr4,45902017,46002016,4p
chr4,46002017,46102016,4p
chr4,46102017,46202016,4p
chr4,46202017,46302016,4p
chr4,46302017,46402016,4p
chr4,46402017,46502016,4p
chr4,46502017,46602016,4p
chr4,46602017,46702016,4p
chr4,46702017,46802016,4p
chr4,46802017,46902016,4p
chr4,46902017,47002016,4p
chr4,47002017,47102016,4p
chr4,47102017,47202016,4p
chr4,47202017,47302016,4p
chr4,47302017,47402016,4p
chr4,47402017,47502016,4p
chr4,47502017,47602016,4p
chr4,47602017,47702016,4p
chr4,47702017,47802016,4p
chr4,47802017,47902016,4p
chr4,47902017,48002016,4p
chr4,48002017,48102016,4p
chr4,48102017,48202016,4p
chr4,48202017,48302016,4p
chr4,48302017,48402016,4p
chr4,48402017,48502016,4p
chr4,48502017,48602016,4p
chr4,48602017,48702016,4p
chr4,48702017,48802016,4p
chr4,48802017,48902016,4p
chr4,48902017,49002016,4p
chr4,49002017,49102016,4p
chr4,53566167,53666166,4q
chr4,53666167,53766166,4q
chr4,53766167,53866166,4q
chr4,53866167,53966166,4q
chr4,53966167,54066166,4q
chr4,54066167,54166166,4q
chr4,54166167,54266166,4q
chr4,54266167,54366166,4q
chr4,54366167,54466166,4q
chr4,54466167,54566166,4q
chr4,54566167,54666166,4q
chr4,54666167,54766166,4q
chr4,54766167,54866166,4q
chr4,54866167,54966166,4q
chr4,54966167,55066166,4q
chr4,55066167,55166166,4q
chr4,55166167,55266166,4q
chr4,55266167,55366166,4q
chr4,55366167,55466166,4q
chr4,55466167,55566165,4q
chr4,55566166,55666165,4q
chr4,55666166,55766165,4q
chr4,55766166,55866166,4q
chr4,55866167,55966166,4q
chr4,55966167,56066166,4q
chr4,56066167,56166166,4q
chr4,56166167,56266166,4q
chr4,56266167,56366166,4q
chr4,56366167,56466166,4q
chr4,56466167,56566166,4q
chr4,56566167,56666165,4q
chr4,56666166,56766165,4q
chr4,56766166,56866165,4q
chr4,56866166,56966165,4q
chr4,56966166,57066165,4q
chr4,57066166,57166165,4q
chr4,57166166,57266165,4q
chr4,57266166,57366165,4q
chr4,57366166,57466165,4q
chr4,57466166,57566165,4q
chr4,57566166,57666165,4q
chr4,57666166,57766165,4q
chr4,57766166,57866165,4q
chr4,57866166,57966165,4q
chr4,57966166,58066165,4q
chr4,58066166,58166165,4q
chr4,58166166,58266165,4q
chr4,58266166,58366165,4q
chr4,58366166,58466165,4q
chr4,58466166,58566165,4q
chr4,58566166,58666165,4q
chr4,58666166,58766165,4q
chr4,58766166,58866165,4q
chr4,58866166,58966165,4q
chr4,58966166,59066165,4q
chr4,59066166,59166165,4q
chr4,59166166,59266165,4q
chr4,59266166,59366165,4q
chr4,59366166,59466164,4q
chr4,59466165,59566164,4q
chr4,59566165,59666164,4q
chr4,59865718,59965717,4q
chr4,59965718,60065717,4q
chr4,60065718,60165717,4q
chr4,60165718,60265717,4q
chr4,60265718,60365717,4q
chr4,60365718,60465717,4q
chr4,60465718,60565717,4q
chr4,60665718,60765717,4q
chr4,60765718,60865717,4q
chr4,60865718,60965717,4q
chr4,60965718,61065717,4q
chr4,61065718,61165717,4q
chr4,61165718,61265717,4q
chr4,61265718,61365717,4q
chr4,61365718,61465717,4q
chr4,61465718,61565717,4q
chr4,61565718,61665717,4q
chr4,61665718,61765717,4q
chr4,61765718,61865717,4q
chr4,61865718,61965717,4q
chr4,61965718,62065717,4q
chr4,62065718,62165717,4q
chr4,62165718,62265717,4q
chr4,62265718,62365717,4q
chr4,62365718,62465717,4q
chr4,62465718,62565717,4q
chr4,62565718,62665717,4q
chr4,62665718,62765717,4q
chr4,62765718,62865717,4q
chr4,62865718,62965717,4q
chr4,62965718,63065717,4q
chr4,63065718,63165717,4q
chr4,63165718,63265717,4q
chr4,63265718,63365717,4q
chr4,63365718,63465717,4q
chr4,63465718,63565717,4q
chr4,63565718,63665717,4q
chr4,63665718,63765717,4q
chr4,63765718,63865717,4q
chr4,63865718,63965717,4q
chr4,63965718,64065717,4q
chr4,64065718,64165717,4q
chr4,64165718,64265717,4q
chr4,64265718,64365717,4q
chr4,64365718,64465717,4q
chr4,64465718,64565717,4q
chr4,64565718,64665717,4q
chr4,64665718,64765717,4q
chr4,64765718,64865717,4q
chr4,64865718,64965717,4q
chr4,64965718,65065717,4q
chr4,65065718,65165717,4q
chr4,65165718,65265717,4q
chr4,65265718,65365717,4q
chr4,65365718,65465717,4q
chr4,65465718,65565717,4q
chr4,65565718,65665717,4q
chr4,65665718,65765717,4q
chr4,65765718,65865717,4q
chr4,65865718,65965717,4q
chr4,65965718,66065717,4q
chr4,66065718,66165717,4q
chr4,66165718,66265717,4q
chr4,66265718,66365717,4q
chr4,66365718,66465717,4q
chr4,66465718,66565717,4q
chr4,66565718,66665717,4q
chr4,66665718,66765717,4q
chr4,66765718,66865717,4q
chr4,66865718,66965717,4q
chr4,66965718,67065717,4q
chr4,67065718,67165717,4q
chr4,67165718,67265717,4q
chr4,67265718,67365717,4q
chr4,67365718,67465717,4q
chr4,67465718,67565717,4q
chr4,67565718,67665717,4q
chr4,67665718,67765717,4q
chr4,67765718,67865717,4q
chr4,67865718,67965717,4q
chr4,67965718,68065717,4q
chr4,68065718,68165717,4q
chr4,68165718,68265717,4q
chr4,68265718,68365717,4q
chr4,68365718,68465717,4q
chr4,68465718,68565717,4q
chr4,68565718,68665717,4q
chr4,68665718,68765717,4q
chr4,68765718,68865717,4q
chr4,68865718,68965717,4q
chr4,68965718,69065717,4q
chr4,69065718,69165717,4q
chr4,69165718,69265717,4q
chr4,69265718,69365717,4q
chr4,69365718,69465717,4q
chr4,69465718,69565717,4q
chr4,69565718,69665717,4q
chr4,69665718,69765717,4q
chr4,69765718,69865717,4q
chr4,69865718,69965717,4q
chr4,69965718,70065717,4q
chr4,70065718,70165717,4q
chr4,70165718,70265717,4q
chr4,70365718,70465717,4q
chr4,70465718,70565717,4q
chr4,70565718,70665717,4q
chr4,70665718,70765717,4q
chr4,70765718,70865716,4q
chr4,70865717,70965716,4q
chr4,70965717,71065716,4q
chr4,71065717,71165716,4q
chr4,71165717,71265716,4q
chr4,71265717,71365716,4q
chr4,71365717,71465716,4q
chr4,71465717,71565716,4q
chr4,71565717,71665716,4q
chr4,71665717,71765716,4q
chr4,71765717,71865716,4q
chr4,71865717,71965716,4q
chr4,71965717,72065716,4q
chr4,72065717,72165716,4q
chr4,72165717,72265716,4q
chr4,72265717,72365716,4q
chr4,72365717,72465716,4q
chr4,72465717,72565716,4q
chr4,72565717,72665716,4q
chr4,72665717,72765716,4q
chr4,72765717,72865716,4q
chr4,72865717,72965716,4q
chr4,72965717,73065716,4q
chr4,73065717,73165716,4q
chr4,73165717,73265716,4q
chr4,73265717,73365716,4q
chr4,73365717,73465716,4q
chr4,73465717,73565716,4q
chr4,73565717,73665716,4q
chr4,73665717,73765716,4q
chr4,73765717,73865716,4q
chr4,73865717,73965716,4q
chr4,73965717,74065716,4q
chr4,74065717,74165716,4q
chr4,74165717,74265716,4q
